ts,open,high,low,close,volume
1727740800,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000.0
1727827200,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600.0
1727913600,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200.0
1728000000,227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100.0
1728259200,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400.0
1728345600,224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700.0
1728432000,225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100.0
1728518400,227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500.0
1728604800,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200.0
1728864000,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100.0
1728950400,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400.0
1729036800,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200.0
1729123200,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800.0
1729209600,236.17999267578125,236.17999267578125,234.00999450683594,235.0,46431500.0
1729468800,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,36254500.0
1729555200,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,38846600.0
1729641600,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,52287000.0
1729728000,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,31109500.0
1729814400,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,38802300.0
1730073600,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,36087100.0
1730160000,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,35417200.0
1730246400,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,47070900.0
1730332800,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,64370100.0
1730419200,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,65276700.0
1730678400,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,44944500.0
1730764800,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,28111300.0
1730851200,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,54561100.0
1730937600,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,42137700.0
1731024000,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,38328800.0
1731283200,225.0,225.6999969482422,221.5,224.22999572753906,42005600.0
1731369600,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,40398300.0
1731456000,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,48566200.0
1731542400,225.02000427246094,228.8699951171875,225.0,228.22000122070312,44923900.0
1731628800,226.39999389648438,226.9199981689453,224.27000427246094,225.0,47923700.0
1731888000,225.25,229.74000549316406,225.1699981689453,228.02000427246094,44633700.0
1731974400,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,36211800.0
1732060800,228.05999755859375,229.92999267578125,225.88999938964844,229.0,35169600.0
1732147200,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,42108300.0
1732233600,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,38168300.0
1732492800,231.4600067138672,233.25,229.74000549316406,232.8699951171875,90152800.0
1732579200,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,45986200.0
1732665600,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,33498400.0
1732838400,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,28481400.0
1733097600,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,48137100.0
1733184000,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,38861000.0
1733270400,242.8699951171875,244.11000061035156,241.25,243.00999450683594,44383900.0
1733356800,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,40033900.0
1733443200,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,36870600.0
1733702400,241.8300018310547,247.24000549316406,241.75,246.75,44649200.0
1733788800,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,36914800.0
1733875200,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,45205800.0
1733961600,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,32777500.0
1734048000,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,33155300.0
1734307200,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,51694800.0
1734393600,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,51356400.0
1734480000,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,56774100.0
1734566400,247.5,252.0,247.08999633789062,249.7899932861328,60882300.0
1734652800,248.0399932861328,255.0,245.69000244140625,254.49000549316406,147495300.0
1734912000,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,40858800.0
1734998400,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,23234700.0
1735171200,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,27237100.0
1735257600,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,42355300.0
1735516800,252.22999572753906,253.5,250.75,252.1999969482422,35557500.0
1735603200,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,39480700.0
1735776000,248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,55740700.0
1735862400,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,40244100.0
1736121600,244.30999755859375,247.3300018310547,243.1999969482422,245.0,45045600.0
1736208000,242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,40856000.0
1736294400,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,37628900.0
1736467200,240.00999450683594,240.16000366210938,233.0,236.85000610351562,61710900.0
1736726400,233.52999877929688,234.6699981689453,229.72000122070312,234.39999389648438,49630700.0
1736812800,234.75,236.1199951171875,232.47000122070312,233.27999877929688,39435300.0
1736899200,234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,39832000.0
1736985600,237.35000610351562,238.00999450683594,228.02999877929688,228.25999450683594,71759100.0
1737072000,232.1199951171875,232.2899932861328,228.47999572753906,229.97999572753906,68488300.0
1737417600,224.0,224.4199981689453,219.3800048828125,222.63999938964844,98070400.0
