ts,open,high,low,close,volume
1727740800,428.45001220703125,428.4800109863281,418.80999755859375,420.69000244140625,19092900.0
1727827200,422.5799865722656,422.82000732421875,416.7099914550781,417.1300048828125,16582300.0
1727913600,417.6300048828125,419.54998779296875,414.2900085449219,416.5400085449219,13686400.0
1728000000,418.239990234375,419.75,414.9700012207031,416.05999755859375,19169700.0
1728259200,416.0,417.1099853515625,409.0,409.5400085449219,20919800.0
1728345600,410.8999938964844,415.6600036621094,408.1700134277344,414.7099914550781,19229300.0
1728432000,415.8599853515625,420.3800048828125,414.29998779296875,417.4599914550781,14974300.0
1728518400,415.2300109863281,417.3500061035156,413.1499938964844,415.8399963378906,13848400.0
1728604800,416.1400146484375,417.1300048828125,413.25,416.32000732421875,14144900.0
1728864000,417.7699890136719,424.0400085449219,417.5199890136719,419.1400146484375,16653100.0
1728950400,422.17999267578125,422.4800109863281,415.260009765625,418.739990234375,18900200.0
1729036800,415.1700134277344,416.3599853515625,410.4800109863281,416.1199951171875,15508900.0
1729123200,422.3599853515625,422.5,415.5899963378906,416.7200012207031,14820000.0
1729209600,417.1400146484375,419.6499938964844,416.260009765625,418.1600036621094,17145300.0
1729468800,416.1199951171875,418.9599914550781,413.75,418.7799987792969,14206100.0
1729555200,418.489990234375,430.5799865722656,418.0400085449219,427.510009765625,25482200.0
1729641600,430.8599853515625,431.0799865722656,422.5299987792969,424.6000061035156,19654400.0
1729728000,425.3299865722656,425.9800109863281,422.3999938964844,424.7300109863281,13581600.0
1729814400,426.760009765625,432.5199890136719,426.57000732421875,428.1499938964844,16899100.0
1730073600,431.6600036621094,431.94000244140625,426.29998779296875,426.5899963378906,14882400.0
1730160000,428.0,433.1700134277344,425.79998779296875,431.95001220703125,17644100.0
1730246400,437.44000244140625,438.5,432.1000061035156,432.5299987792969,29749100.0
1730332800,415.3599853515625,416.1600036621094,406.29998779296875,406.3500061035156,53971000.0
1730419200,409.010009765625,415.5,407.5,410.3699951171875,24230400.0
1730678400,409.79998779296875,410.4200134277344,405.57000732421875,408.4599914550781,19672300.0
1730764800,408.3699951171875,414.8999938964844,408.0799865722656,411.4599914550781,17626000.0
1730851200,412.4200134277344,420.45001220703125,410.5199890136719,420.17999267578125,26681800.0
1730937600,421.2799987792969,426.8500061035156,419.8800048828125,425.42999267578125,19901800.0
1731024000,425.32000732421875,426.5,421.7799987792969,422.5400085449219,16891400.0
1731283200,422.5199890136719,424.80999755859375,416.0,418.010009765625,24503300.0
1731369600,418.25,424.44000244140625,417.20001220703125,423.0299987792969,19401200.0
1731456000,421.6400146484375,429.3299865722656,418.2099914550781,425.20001220703125,21502200.0
1731542400,425.0,428.1700134277344,420.0,426.8900146484375,30246900.0
1731628800,419.82000732421875,422.79998779296875,413.6400146484375,415.0,28247600.0
1731888000,414.8699951171875,418.3999938964844,412.1000061035156,415.760009765625,24727000.0
1731974400,413.1099853515625,417.94000244140625,411.54998779296875,417.7900085449219,18133500.0
1732060800,416.8699951171875,417.2900085449219,410.5799865722656,415.489990234375,19191700.0
1732147200,419.5,419.7799987792969,410.2900085449219,412.8699951171875,20780200.0
1732233600,411.3699951171875,417.3999938964844,411.05999755859375,417.0,24814600.0
1732492800,418.3800048828125,421.0799865722656,414.8500061035156,418.7900085449219,27691100.0
1732579200,419.5899963378906,429.0400085449219,418.8500061035156,427.989990234375,23458900.0
1732665600,425.1099853515625,427.2300109863281,422.0199890136719,422.989990234375,18332400.0
1732838400,420.0899963378906,424.8800048828125,417.79998779296875,423.4599914550781,16271900.0
1733097600,421.57000732421875,433.0,421.30999755859375,430.9800109863281,20207200.0
1733184000,429.8399963378906,432.4700012207031,427.739990234375,431.20001220703125,18302000.0
1733270400,433.0299987792969,439.6700134277344,432.6300048828125,437.4200134277344,26009400.0
1733356800,437.9200134277344,444.6600036621094,436.1700134277344,442.6199951171875,21697800.0
1733443200,442.29998779296875,446.1000061035156,441.7699890136719,443.57000732421875,18821000.0
1733702400,442.6000061035156,448.3299865722656,440.5,446.0199890136719,19144400.0
1733788800,444.3900146484375,449.6199951171875,441.6000061035156,443.3299865722656,18469500.0
1733875200,444.04998779296875,450.3500061035156,444.04998779296875,448.989990234375,19200200.0
1733961600,449.1099853515625,456.1600036621094,449.1099853515625,449.55999755859375,20834800.0
1734048000,448.44000244140625,451.42999267578125,445.5799865722656,447.2699890136719,20177800.0
1734307200,447.2699890136719,452.17999267578125,445.2799987792969,451.5899963378906,23598800.0
1734393600,451.010009765625,455.2900085449219,449.57000732421875,454.4599914550781,22733500.0
1734480000,451.32000732421875,452.6499938964844,437.0199890136719,437.3900146484375,24444500.0
1734566400,441.6199951171875,443.17999267578125,436.32000732421875,437.0299987792969,22963700.0
1734652800,433.1099853515625,443.739990234375,428.6300048828125,436.6000061035156,64263700.0
1734912000,436.739990234375,437.6499938964844,432.8299865722656,435.25,19152500.0
1734998400,434.6499938964844,439.6000061035156,434.19000244140625,439.3299865722656,7164500.0
1735171200,439.0799865722656,440.94000244140625,436.6300048828125,438.1099853515625,8194200.0
1735257600,434.6000061035156,435.2200012207031,426.3500061035156,430.5299987792969,18117700.0
1735516800,426.05999755859375,427.54998779296875,421.8999938964844,424.8299865722656,13158700.0
1735603200,426.1000061035156,426.7300109863281,420.6600036621094,421.5,13246500.0
1735776000,425.5299987792969,426.07000732421875,414.8500061035156,418.5799865722656,16896500.0
1735862400,421.0799865722656,424.0299987792969,419.5400085449219,423.3500061035156,16662900.0
1736121600,428.0,434.32000732421875,425.4800109863281,427.8500061035156,20573600.0
1736208000,429.0,430.6499938964844,420.79998779296875,422.3699951171875,18139100.0
1736294400,423.4599914550781,426.9700012207031,421.5400085449219,424.55999755859375,15054600.0
1736467200,424.6300048828125,424.7099914550781,415.0199890136719,418.95001220703125,20201100.0
1736726400,415.239990234375,418.5,412.2900085449219,417.19000244140625,17604800.0
1736812800,417.80999755859375,419.739990234375,410.7200012207031,415.6700134277344,16935900.0
1736899200,419.1300048828125,428.1499938964844,418.2699890136719,426.30999755859375,19637800.0
1736985600,428.70001220703125,429.489990234375,424.3900146484375,424.5799865722656,15300000.0
1737072000,434.0899963378906,434.4800109863281,428.1700134277344,429.0299987792969,26197500.0
1737417600,430.20001220703125,430.8999938964844,425.6000061035156,428.5,26085700.0
1737504000,437.55999755859375,447.2699890136719,436.0,446.20001220703125,27803800.0
1737590400,442.0,446.75,441.5,446.7099914550781,18389300.0
