ts,open,high,low,close,volume
1727740800,121.7699966430664,122.44000244140625,115.79000091552734,117.0,302094500.0
1727827200,116.44000244140625,119.37999725341797,115.13999938964844,118.8499984741211,221845900.0
1727913600,120.91999816894531,124.36000061035156,120.33999633789062,122.8499984741211,277118000.0
1728000000,124.94000244140625,125.04000091552734,121.83000183105469,124.91999816894531,243678100.0
1728259200,124.98999786376953,130.63999938964844,124.94999694824219,127.72000122070312,346250200.0
1728345600,130.25999450683594,133.47999572753906,129.4199981689453,132.88999938964844,285722500.0
1728432000,134.11000061035156,134.52000427246094,131.3800048828125,132.64999389648438,246191600.0
1728518400,131.91000366210938,135.0,131.0,134.80999755859375,242311300.0
1728604800,134.00999450683594,135.77999877929688,133.66000366210938,134.8000030517578,170209500.0
1728864000,136.47000122070312,139.60000610351562,136.3000030517578,138.07000732421875,232347700.0
1728950400,137.8699951171875,138.57000732421875,128.74000549316406,131.60000610351562,377831000.0
1729036800,133.97999572753906,136.6199951171875,131.5800018310547,135.72000122070312,264879700.0
1729123200,139.33999633789062,140.88999938964844,136.8699951171875,136.92999267578125,306435900.0
1729209600,138.6699981689453,138.89999389648438,137.27999877929688,138.0,176090200.0
1729468800,138.1300048828125,143.7100067138672,138.0,143.7100067138672,264554500.0
1729555200,142.91000366210938,144.4199981689453,141.77999877929688,143.58999633789062,226311600.0
1729641600,142.02999877929688,142.42999267578125,137.4600067138672,139.55999755859375,285930000.0
1729728000,140.82000732421875,141.35000610351562,138.4600067138672,140.41000366210938,172354900.0
1729814400,140.92999267578125,144.1300048828125,140.8000030517578,141.5399932861328,205122100.0
1730073600,143.0,143.13999938964844,140.0500030517578,140.52000427246094,173586700.0
1730160000,140.2899932861328,142.25999450683594,138.89999389648438,141.25,157593600.0
1730246400,139.5399932861328,140.3300018310547,136.80999755859375,139.33999633789062,179418100.0
1730332800,137.60000610351562,137.61000061035156,132.11000061035156,132.75999450683594,270039600.0
1730419200,134.6999969482422,137.30999755859375,134.57000732421875,135.39999389648438,207127800.0
1730678400,137.2100067138672,138.9600067138672,135.57000732421875,136.0500030517578,187528200.0
1730764800,137.4499969482422,140.3699951171875,137.3300018310547,139.91000366210938,160537400.0
1730851200,142.9600067138672,146.49000549316406,141.9600067138672,145.61000061035156,242043900.0
1730937600,146.38999938964844,148.92999267578125,146.1699981689453,148.8800048828125,207323300.0
1731024000,148.77000427246094,149.77000427246094,146.25999450683594,147.6300048828125,175665800.0
1731283200,148.67999267578125,148.85000610351562,143.57000732421875,145.25999450683594,182325600.0
1731369600,146.77999877929688,149.64999389648438,146.00999450683594,148.2899932861328,198634700.0
1731456000,149.07000732421875,149.3300018310547,145.89999389648438,146.27000427246094,191903300.0
1731542400,147.63999938964844,149.0,145.5500030517578,146.75999450683594,194463300.0
1731628800,144.8699951171875,145.24000549316406,140.0800018310547,141.97999572753906,250132900.0
1731888000,139.5,141.5500030517578,137.14999389648438,140.14999389648438,221205300.0
1731974400,141.32000732421875,147.1300048828125,140.99000549316406,147.00999450683594,227834900.0
1732060800,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844,309871700.0
1732147200,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453,400946600.0
1732233600,145.92999267578125,147.16000366210938,141.10000610351562,141.9499969482422,236406200.0
1732492800,141.99000549316406,142.0500030517578,135.82000732421875,136.02000427246094,344941900.0
1732579200,137.6999969482422,139.3000030517578,135.6699981689453,136.9199981689453,190287700.0
1732665600,135.00999450683594,137.22000122070312,131.8000030517578,135.33999633789062,226370900.0
1732838400,136.77999877929688,139.35000610351562,136.0500030517578,138.25,141863200.0
1733097600,138.8300018310547,140.4499969482422,137.82000732421875,138.6300048828125,171682800.0
1733184000,138.25999450683594,140.5399932861328,137.9499969482422,140.25999450683594,164414000.0
1733270400,142.0,145.7899932861328,140.2899932861328,145.13999938964844,231224300.0
1733356800,145.11000061035156,146.5399932861328,143.9499969482422,145.05999755859375,172621200.0
1733443200,144.60000610351562,145.6999969482422,141.30999755859375,142.44000244140625,188505600.0
1733702400,138.97000122070312,139.9499969482422,137.1300048828125,138.80999755859375,189308600.0
1733788800,139.00999450683594,141.82000732421875,133.7899932861328,135.07000732421875,210020900.0
1733875200,137.36000061035156,140.1699981689453,135.2100067138672,139.30999755859375,184905200.0
1733961600,137.0800018310547,138.44000244140625,135.8000030517578,137.33999633789062,159211400.0
1734048000,138.94000244140625,139.60000610351562,132.5399932861328,134.25,231514900.0
1734307200,134.17999267578125,134.39999389648438,130.4199981689453,132.0,237951100.0
1734393600,129.08999633789062,131.58999633789062,126.86000061035156,130.38999938964844,259410300.0
1734480000,133.86000061035156,136.6999969482422,128.27999877929688,128.91000366210938,277444500.0
1734566400,131.75999450683594,134.02999877929688,129.5500030517578,130.67999267578125,209719200.0
1734652800,129.80999755859375,135.27999877929688,128.22000122070312,134.6999969482422,306528600.0
1734912000,136.27999877929688,139.7899932861328,135.1199951171875,139.6699981689453,176053500.0
1734998400,140.0,141.89999389648438,138.64999389648438,140.22000122070312,105157000.0
1735171200,139.6999969482422,140.85000610351562,137.72999572753906,139.92999267578125,116205600.0
1735257600,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594,170582600.0
1735516800,134.8300018310547,140.27000427246094,134.02000427246094,137.49000549316406,167734700.0
1735603200,138.02999877929688,138.07000732421875,133.8300018310547,134.2899932861328,155659200.0
1735776000,136.0,138.8800048828125,134.6300048828125,138.30999755859375,198247200.0
1735862400,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,229322500.0
1736121600,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,265377400.0
1736208000,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,351782200.0
1736294400,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,227349900.0
1736467200,137.4499969482422,139.9199981689453,134.22000122070312,135.91000366210938,207602500.0
1736726400,129.99000549316406,133.49000549316406,129.50999450683594,133.22999572753906,204808900.0
1736812800,136.0500030517578,136.3800048828125,130.0500030517578,131.75999450683594,195590500.0
1736899200,133.64999389648438,136.4499969482422,131.2899932861328,136.24000549316406,185217300.0
1736985600,138.63999938964844,138.75,133.49000549316406,133.57000732421875,209235600.0
1737072000,136.69000244140625,138.5,135.4600067138672,137.7100067138672,201188800.0
1737417600,139.16000366210938,141.8300018310547,137.08999633789062,140.8300018310547,197749000.0
1737504000,144.66000366210938,147.7899932861328,143.6699981689453,147.07000732421875,237651400.0
1737590400,145.0500030517578,147.22999572753906,143.72000122070312,147.22000122070312,155915500.0
1737676800,148.3699951171875,148.97000122070312,141.8800048828125,142.6199951171875,234657600.0
1737936000,124.80000305175781,128.39999389648438,116.69999694824219,118.41999816894531,818830900.0
1738022400,121.80999755859375,129.0,116.25,128.99000549316406,579666400.0
1738108800,126.5,126.88999938964844,120.05000305175781,123.69999694824219,467120600.0
